"variable","E","k","rho","mae","rmse"
"DEM",2,4,0.986073916461053,1.02791066070365,1.36426462274848
"DEM",2,5,0.986549767849221,1.0115486202391,1.34087280419002
"DEM",2,6,0.986764289533181,1.00163739772078,1.32981853783815
"DEM",2,7,0.987003333068551,0.992458181418834,1.31786710870999
"DEM",2,8,0.987106354470177,0.986992960266994,1.31276118211482
"DEM",2,9,0.987227131146496,0.980625088411511,1.3067031692179
"DEM",2,10,0.98730901830289,0.976482058970273,1.30255388913053
"DEM",2,11,0.987382339213061,0.973288886105016,1.29882590234927
"DEM",2,12,0.987452481208852,0.969944701201283,1.29518630907476
"DEM",2,13,0.987487292945274,0.968027732643704,1.2934122501423
"DEM",2,14,0.987524875565968,0.966135978879953,1.29149798915902
"DEM",2,15,0.987545481796566,0.964638747074328,1.29047851469487
"DEM",2,16,0.987565185913321,0.963734003637797,1.28949557299228
"DEM",2,17,0.987587760610662,0.962624185081406,1.28832923433319
"DEM",3,4,0.987147954747791,0.984251524651046,1.31168592243566
"DEM",3,5,0.987610829926692,0.970230129124715,1.28707061793929
"DEM",3,6,0.98795833385905,0.956840370794493,1.26862872413119
"DEM",3,7,0.988137443337029,0.946410788152539,1.25898775571354
"DEM",3,8,0.988290820790387,0.940505455480562,1.25060537089021
"DEM",3,9,0.988450002238313,0.933490007441585,1.24200526588947
"DEM",3,10,0.988558578213265,0.928971349654439,1.23611712256656
"DEM",3,11,0.988629154089291,0.927339038460954,1.23219846943714
"DEM",3,12,0.988686415552914,0.925844566422087,1.22898930882254
"DEM",3,13,0.988723786750904,0.923999532123217,1.22689963864372
"DEM",3,14,0.988704319639519,0.923471213620151,1.22789313179765
"DEM",3,15,0.988735922586084,0.921215443690728,1.2261105131072
"DEM",3,16,0.988781178053395,0.919684213343472,1.2236257044682
"DEM",3,17,0.98880229235535,0.918829191348699,1.22246403958541
"DEM",4,4,0.989057439343077,0.890291910683196,1.20922588117177
"DEM",4,5,0.989443940695868,0.877272621025088,1.18747854553058
"DEM",4,6,0.989752589497016,0.868976314582761,1.16988689810422
"DEM",4,7,0.98986142757597,0.866933255768425,1.16368361141697
"DEM",4,8,0.989978357617824,0.861679641501489,1.15682126317905
"DEM",4,9,0.989968810059787,0.863311444786822,1.15734692748859
"DEM",4,10,0.990089870685119,0.858947978833679,1.15028912939159
"DEM",4,11,0.990162936633839,0.856283720524577,1.14609367552708
"DEM",4,12,0.990196143644899,0.853961551388129,1.14413648364087
"DEM",4,13,0.99023722649578,0.852122995665536,1.14172479276704
"DEM",4,14,0.990222887031415,0.852372353976143,1.14250377152473
"DEM",4,15,0.990222377191824,0.850649855448467,1.1424867220847
"DEM",4,16,0.990212041082449,0.849949198981162,1.14308258541111
"DEM",4,17,0.990196879781799,0.850480769674325,1.14395624182819
"DEM",5,4,0.990733759340218,0.813937502945906,1.1122195040028
"DEM",5,5,0.990945636144506,0.809561472841073,1.09948237675536
"DEM",5,6,0.991051431022521,0.805518771200574,1.09306808071593
"DEM",5,7,0.991100657904632,0.806362984838257,1.09005766259029
"DEM",5,8,0.991102093529561,0.806073036028493,1.08997757938915
"DEM",5,9,0.991206664807741,0.802690031627353,1.08358009757078
"DEM",5,10,0.991199846195835,0.804050641565043,1.0839942278573
"DEM",5,11,0.991129565094843,0.808618656551382,1.08829353012373
"DEM",5,12,0.991096228583118,0.810795266222567,1.09033667404142
"DEM",5,13,0.991079412834444,0.810152016877171,1.09136999265643
"DEM",5,14,0.991060152233557,0.811490992011594,1.0925404321651
"DEM",5,15,0.991089613700673,0.809681488195286,1.0907462070696
"DEM",5,16,0.99105926913285,0.811394757532528,1.09260234590538
"DEM",5,17,0.991032940438951,0.812619186081069,1.09421513604205
"DEM",6,4,0.992663508486938,0.716108379249901,0.990441959181053
"DEM",6,5,0.992730219993682,0.722002582271366,0.985876880183346
"DEM",6,6,0.992889442587729,0.719424615008625,0.97500528077551
"DEM",6,7,0.992818898065033,0.725984695297789,0.979888945350023
"DEM",6,8,0.992781171779327,0.727607403460663,0.982313325672386
"DEM",6,9,0.992653875294168,0.732699609782592,0.990851900481
"DEM",6,10,0.99259104682534,0.736974012271265,0.995042583798859
"DEM",6,11,0.992547296928334,0.739131078286378,0.997931572879981
"DEM",6,12,0.99249586654106,0.741585649034254,1.00133599087892
"DEM",6,13,0.992380535890612,0.746600981729274,1.00896811842085
"DEM",6,14,0.992307680721826,0.750714804443102,1.01378530303762
"DEM",6,15,0.992245238181185,0.754695682545578,1.01786145076517
"DEM",6,16,0.992188045027427,0.757905309642095,1.02158715883549
"DEM",6,17,0.992119159148915,0.762561586205272,1.02606321024221
"DEM",7,4,0.99412334250212,0.639114920278308,0.88694293954999
"DEM",7,5,0.99408164186322,0.639756129208829,0.889923852400781
"DEM",7,6,0.994136628499597,0.64319462057343,0.88558709060586
"DEM",7,7,0.994033829052166,0.652796191800003,0.893308695146739
"DEM",7,8,0.993923030488734,0.658936058477182,0.901458999601116
"DEM",7,9,0.993808053130777,0.666486835861512,0.909879235945078
"DEM",7,10,0.993708950961569,0.674313830482206,0.917098265035627
"DEM",7,11,0.99360315752464,0.682518384792408,0.924769092828904
"DEM",7,12,0.993443517992103,0.689586889597257,0.936193436144578
"DEM",7,13,0.993341749080895,0.694666328041094,0.943413455205634
"DEM",7,14,0.993269002754276,0.698306021277156,0.948538372194465
"DEM",7,15,0.993144183461387,0.703874641859387,0.957287967499391
"DEM",7,16,0.993066141292432,0.707903918558293,0.962729381989755
"DEM",7,17,0.99295771702075,0.714338280087219,0.970202152209798
"DEM",8,4,0.99496299160228,0.595204858043242,0.821151735478058
"DEM",8,5,0.994912449174364,0.597979932192955,0.825058672267727
"DEM",8,6,0.994901635499164,0.601819280958315,0.825851324509249
"DEM",8,7,0.994835716102781,0.608515658241185,0.831172772818838
"DEM",8,8,0.994694343883055,0.616717759030825,0.842434803097281
"DEM",8,9,0.994505475121498,0.627793447057652,0.857255713413196
"DEM",8,10,0.994343197627429,0.640641765957342,0.869793515571767
"DEM",8,11,0.994227503971609,0.645799641689906,0.878638002558123
"DEM",8,12,0.994102400761221,0.651656005138008,0.88810385867559
"DEM",8,13,0.993958179547467,0.661939467158766,0.898867517079001
"DEM",8,14,0.993842006830912,0.668859300823055,0.907456691157821
"DEM",8,15,0.99374290659045,0.675183445840321,0.914719824708324
"DEM",8,16,0.993671387254296,0.678972046438597,0.919940937448608
"DEM",8,17,0.993564800581848,0.685717479104202,0.927635835975183
"DEM",9,4,0.995398738197391,0.572460892059112,0.785301979120314
"DEM",9,5,0.995477743673361,0.56784275686113,0.778028053480458
"DEM",9,6,0.99548968512259,0.565224311397988,0.77693071703535
"DEM",9,7,0.995355437322939,0.578783746129236,0.788393793901294
"DEM",9,8,0.995245355854751,0.5872618172345,0.797619496593625
"DEM",9,9,0.995061028154232,0.599047645275951,0.812888692950257
"DEM",9,10,0.994920517396388,0.607899646423871,0.824326761673145
"DEM",9,11,0.994732260757148,0.617607847000856,0.839423070536713
"DEM",9,12,0.994582848641187,0.625582782288158,0.851210208819317
"DEM",9,13,0.99447549584589,0.633279688251421,0.85958110259927
"DEM",9,14,0.994341679602224,0.642652722823702,0.869904535923187
"DEM",9,15,0.99422365005112,0.6492746403919,0.878905287965645
"DEM",9,16,0.994084308804853,0.657017858316551,0.889416621200344
"DEM",9,17,0.993952143526009,0.664032467655595,0.899278120372287
"DEM",10,4,0.995843236446983,0.545919514337536,0.746156360408404
"DEM",10,5,0.995945175689605,0.539351793693924,0.736777525498867
"DEM",10,6,0.995891115088325,0.539895441247083,0.741623336137375
"DEM",10,7,0.995741406827303,0.551554418339885,0.754953883136341
"DEM",10,8,0.995629899401715,0.561838377389753,0.764738562248252
"DEM",10,9,0.99546952564095,0.572804205510905,0.778630034068063
"DEM",10,10,0.995290705557043,0.584920482059779,0.793823974833907
"DEM",10,11,0.995133653060682,0.593432033785863,0.806950235202502
"DEM",10,12,0.994982174753673,0.602060760970106,0.819355163501654
"DEM",10,13,0.994853964109543,0.611381978166519,0.8297290119006
"DEM",10,14,0.994724587112687,0.619910611076224,0.840055937771485
"DEM",10,15,0.994628412498214,0.626615438837123,0.84764951628889
"DEM",10,16,0.994487719355608,0.634272670608753,0.8586521388051
"DEM",10,17,0.994349059561731,0.642532039323874,0.869349579526865
"DEM",11,4,0.996085499166317,0.526879083396399,0.723999775388431
"DEM",11,5,0.996193439847774,0.517429808508955,0.713953230888197
"DEM",11,6,0.99625352078336,0.513711833425739,0.708268236094078
"DEM",11,7,0.99607348237603,0.527090161919613,0.725030424967433
"DEM",11,8,0.995948487332336,0.537547812224685,0.736453425515759
"DEM",11,9,0.99580708521465,0.549605646254588,0.749201844632596
"DEM",11,10,0.995654941573124,0.560179129396709,0.762669215218755
"DEM",11,11,0.995490341767174,0.570299168814464,0.776948458756996
"DEM",11,12,0.995340687116828,0.578752880043381,0.789673643263155
"DEM",11,13,0.995210509726694,0.587398181371376,0.80062782299492
"DEM",11,14,0.995099281145893,0.596016431791989,0.809823677736752
"DEM",11,15,0.994967683602967,0.603026718142413,0.820577316972324
"DEM",11,16,0.994847274993504,0.611401448055825,0.830321618345563
"DEM",11,17,0.994748908003129,0.617269366781927,0.838176976980888
"DEM",12,4,0.996286695605331,0.511964130445345,0.705132170205957
"DEM",12,5,0.996442999129841,0.499446822726125,0.690134586510858
"DEM",12,6,0.996423729253005,0.500303493180422,0.692056713884011
"DEM",12,7,0.996311542990816,0.510297467726436,0.702848608447283
"DEM",12,8,0.996147227017993,0.52425953380211,0.718264907935944
"DEM",12,9,0.995995735210249,0.535319550338329,0.73221416332813
"DEM",12,10,0.995873255940616,0.54312980411806,0.743339668469873
"DEM",12,11,0.995733202014296,0.551075430220892,0.7558643365756
"DEM",12,12,0.995575710719794,0.56162190769376,0.769650285248617
"DEM",12,13,0.995453696643351,0.570905303825634,0.780162793011422
"DEM",12,14,0.995340570828294,0.579199644706917,0.789744157027123
"DEM",12,15,0.995232810502101,0.585489531856347,0.798822150143666
"DEM",12,16,0.995122359701849,0.592760619695714,0.807944367554706
"DEM",12,17,0.995006978722327,0.599352747230815,0.817399476085312
"DEM",13,4,0.99638050612359,0.50183145225072,0.69624068192166
"DEM",13,5,0.996533106411129,0.492541851818799,0.681508438693368
"DEM",13,6,0.99649393278297,0.494587604443708,0.685461860865197
"DEM",13,7,0.996405285804402,0.500891941581102,0.693947436210459
"DEM",13,8,0.99628818238651,0.514679275152397,0.705177431470215
"DEM",13,9,0.996100643887101,0.525888987749801,0.722730859420496
"DEM",13,10,0.995995931452472,0.531365197068474,0.732425616783781
"DEM",13,11,0.99583963151596,0.54182810834969,0.746533928620271
"DEM",13,12,0.995707448223277,0.552107504619186,0.758259085687661
"DEM",13,13,0.995601785527587,0.559241910360262,0.767506234037891
"DEM",13,14,0.995501295929511,0.567315404900697,0.776142340242386
"DEM",13,15,0.995388583924242,0.574678802124653,0.785754361273048
"DEM",13,16,0.995260695032496,0.581532905931267,0.79655113804363
"DEM",13,17,0.995141936940265,0.588483988533076,0.806437237402084
"DEM",14,4,0.996466259752262,0.494342003467496,0.687975975811972
"DEM",14,5,0.99661494756465,0.487764109917716,0.673490967017339
"DEM",14,6,0.99660827904016,0.486597858081455,0.674485393584718
"DEM",14,7,0.996514644123658,0.493577754813238,0.683519128547596
"DEM",14,8,0.996381601208524,0.50618948484511,0.696519224501542
"DEM",14,9,0.996227496609943,0.517074567915982,0.71103760145849
"DEM",14,10,0.996067483205636,0.525721043585426,0.725939373889017
"DEM",14,11,0.995920847178129,0.535191872756065,0.739284509741612
"DEM",14,12,0.995794735380836,0.54458103191777,0.750607513150757
"DEM",14,13,0.995714977811604,0.552683307182492,0.757676308411294
"DEM",14,14,0.995614573530218,0.558770886131509,0.76640786430099
"DEM",14,15,0.995483963451183,0.567433700935837,0.777765244052979
"DEM",14,16,0.995380499666845,0.574097466650298,0.786586167530901
"DEM",14,17,0.99528870510602,0.580054308044111,0.794314559371082
"DEM",15,4,0.996575276431707,0.487442859919435,0.677284809086309
"DEM",15,5,0.996705307811431,0.480054739100694,0.664524859020445
"DEM",15,6,0.996711822147004,0.477604016766906,0.664261337648407
"DEM",15,7,0.996609655569204,0.485059548067478,0.674258595899277
"DEM",15,8,0.996475033238461,0.497033945686471,0.687490835228785
"DEM",15,9,0.996306141283476,0.508530143286177,0.703715445014654
"DEM",15,10,0.996177159760417,0.517523241514223,0.715829358958162
"DEM",15,11,0.996040347714331,0.526187192080062,0.728434172778715
"DEM",15,12,0.995929020465015,0.534383029750977,0.738665376421814
"DEM",15,13,0.995823650884534,0.542823755749833,0.748183462453652
"DEM",15,14,0.995703629394324,0.550836136959331,0.758810537976143
"DEM",15,15,0.995587223152137,0.559047485739686,0.769039928763578
"DEM",15,16,0.995478799304041,0.566242012147392,0.778366926737781
"DEM",15,17,0.995390100419072,0.572249554785166,0.78586712623245
"BSI",2,4,0.716177118657386,0.0190487501055831,0.0270896446973248
"BSI",2,5,0.722855894607815,0.0186766606468902,0.026700692567634
"BSI",2,6,0.72517874579028,0.0184941238360634,0.026468396580529
"BSI",2,7,0.7276505307277,0.0183354536527754,0.0263114369393279
"BSI",2,8,0.729706373697128,0.0182088373198122,0.0261709586478107
"BSI",2,9,0.73108587291413,0.0181300548016857,0.0260753096760556
"BSI",2,10,0.731395396070953,0.0180814085629788,0.0260401136080696
"BSI",2,11,0.732624635661448,0.0180317913351505,0.0259642644745128
"BSI",2,12,0.733253006476493,0.0179906622457507,0.0259285610261711
"BSI",2,13,0.733524379469681,0.0179819170857784,0.025912830271019
"BSI",2,14,0.734271241067258,0.0179488962759386,0.0258665105048507
"BSI",2,15,0.734485146108181,0.0179420641940174,0.0258486667814181
"BSI",2,16,0.734737465118641,0.0179212357166111,0.0258325856919239
"BSI",2,17,0.734384137523151,0.0179186089715985,0.025838629293019
"BSI",3,4,0.745792898378902,0.0178446140640472,0.0255239791384452
"BSI",3,5,0.754489277498575,0.0173853010821635,0.024970726249211
"BSI",3,6,0.75728032442485,0.0171748696899781,0.024773347805143
"BSI",3,7,0.758631468686502,0.017080565330191,0.0246617917735451
"BSI",3,8,0.760883852638078,0.016948628886028,0.0245189457686772
"BSI",3,9,0.763472777166823,0.0168408974122459,0.0243708410369117
"BSI",3,10,0.766184673011522,0.0167181504301031,0.0242135994974431
"BSI",3,11,0.768337640864616,0.016687518891465,0.0240936575261382
"BSI",3,12,0.768386453438954,0.0166905631622825,0.0240794025769972
"BSI",3,13,0.770088411174294,0.0166054230940164,0.0239777784822416
"BSI",3,14,0.769765065432888,0.0165791688256857,0.023979073583817
"BSI",3,15,0.771258806701539,0.0165286570299511,0.0238985679605847
"BSI",3,16,0.771663947891975,0.0164807399810385,0.0238775028663871
"BSI",3,17,0.771418433627213,0.0164686009955091,0.0238849319957974
"BSI",4,4,0.770886827588017,0.0169816462375384,0.0242036302607253
"BSI",4,5,0.773857340730949,0.0167103400604859,0.0239717448825663
"BSI",4,6,0.783219582672733,0.0163627655939524,0.0234274956635812
"BSI",4,7,0.786111936028686,0.0161673215329642,0.0232475342918105
"BSI",4,8,0.787398108103531,0.0161062239379042,0.0231592856822575
"BSI",4,9,0.789697424752212,0.0160200572226712,0.0230174289719821
"BSI",4,10,0.791230277083657,0.0159273671936054,0.0229179914152032
"BSI",4,11,0.793142702852305,0.0158487258788927,0.0228101641495116
"BSI",4,12,0.794147091131353,0.0157641745942913,0.0227477085149598
"BSI",4,13,0.796146117606254,0.0156977328690915,0.0226380773863267
"BSI",4,14,0.796102738340965,0.0156797888066864,0.0226415943026471
"BSI",4,15,0.796434803234633,0.0156511547561138,0.0226129593141001
"BSI",4,16,0.798088535400168,0.0155865924008933,0.022524791401908
"BSI",4,17,0.797509925050058,0.0155848170378915,0.0225492609466677
"BSI",5,4,0.81015972373901,0.0154370818890923,0.0221895957618855
"BSI",5,5,0.812781433374549,0.0152054036992828,0.0219668650819105
"BSI",5,6,0.815352447022118,0.015058901133017,0.0217414991159198
"BSI",5,7,0.815915519994398,0.0149714895131096,0.0216795627729695
"BSI",5,8,0.817714137369009,0.0148902810959867,0.0215552397753692
"BSI",5,9,0.817777454069596,0.0148618336134354,0.0215381638474102
"BSI",5,10,0.817483566162502,0.0148812398593836,0.0215417639713872
"BSI",5,11,0.81802247614106,0.0148196620700565,0.0215015348863846
"BSI",5,12,0.818233429042911,0.0148151088207387,0.0214863878864298
"BSI",5,13,0.818053807387666,0.0148093714191146,0.0214897079398213
"BSI",5,14,0.818720325205501,0.0147876279187794,0.0214485194837048
"BSI",5,15,0.817721165856876,0.0147715422282193,0.0214997833549324
"BSI",5,16,0.817546252714943,0.0147621051515743,0.0215061689027637
"BSI",5,17,0.816754744421265,0.0147852915942643,0.0215454742504288
"BSI",6,4,0.83484397438368,0.014462424215415,0.0207246514480916
"BSI",6,5,0.83701504442303,0.0142845821511724,0.0205218763731259
"BSI",6,6,0.839805392291916,0.014164430567936,0.0203115929879968
"BSI",6,7,0.838554429820513,0.0141475731312604,0.0203800067331151
"BSI",6,8,0.83706366949399,0.014131297048977,0.0204559532465202
"BSI",6,9,0.8345616745175,0.0141535420056622,0.0205922666154947
"BSI",6,10,0.835138879889153,0.0141330092522033,0.0205488898811698
"BSI",6,11,0.8356906622671,0.0141132855345005,0.0205177424351285
"BSI",6,12,0.83434337774475,0.0141471183220805,0.0205910910667975
"BSI",6,13,0.833477922211538,0.0141505175582461,0.020637167718676
"BSI",6,14,0.83257608600125,0.0141859368189249,0.0206805383332509
"BSI",6,15,0.832175109592588,0.0142024107720128,0.0206986293824801
"BSI",6,16,0.832230674492654,0.0141920693509958,0.0206930978682299
"BSI",6,17,0.83163407022926,0.0142041609449773,0.020725531438577
"BSI",7,4,0.851595086432663,0.0132953105256227,0.0196870108219085
"BSI",7,5,0.851112405739596,0.0134046774712115,0.0196671266393416
"BSI",7,6,0.850672139685829,0.0134953250857678,0.019667252711505
"BSI",7,7,0.849913184605761,0.0135233766016492,0.019694026567299
"BSI",7,8,0.848084957093398,0.0135231052339002,0.0197985956130685
"BSI",7,9,0.847127990648275,0.0135453386839771,0.0198476067467231
"BSI",7,10,0.8460380167,0.0135805681016853,0.0199098880467936
"BSI",7,11,0.845155079458034,0.0136285994966351,0.0199590780368508
"BSI",7,12,0.845063695982702,0.013638912346758,0.0199598031790137
"BSI",7,13,0.845056436700719,0.0136573822701105,0.0199565583423929
"BSI",7,14,0.844846726644715,0.0136759287644467,0.0199675443942049
"BSI",7,15,0.843298626290325,0.0137335701380928,0.0200572798072444
"BSI",7,16,0.842320529544636,0.0137904702610303,0.0201131023087884
"BSI",7,17,0.841871861148525,0.0138136287604862,0.0201390848646752
"BSI",8,4,0.862183926129035,0.0128624570921644,0.0190384094374505
"BSI",8,5,0.861929311748907,0.0128565677366852,0.0189860110952082
"BSI",8,6,0.860820581331343,0.0128638364951014,0.0190266454493347
"BSI",8,7,0.857455369132066,0.0129410575564242,0.0192285607014905
"BSI",8,8,0.857280902890517,0.0129886531911185,0.0192294244729784
"BSI",8,9,0.85632876642106,0.0130447428340638,0.0192836767642415
"BSI",8,10,0.855953427637827,0.013057051979668,0.0193086060684653
"BSI",8,11,0.85374412580726,0.0131622142309818,0.0194454058834856
"BSI",8,12,0.852119664307075,0.0132514294231555,0.0195421170827889
"BSI",8,13,0.851597579949461,0.0132660610288722,0.0195705664857761
"BSI",8,14,0.850950694697225,0.0133144670824685,0.0196063051664646
"BSI",8,15,0.84968223535956,0.0133802332662643,0.0196821063544464
"BSI",8,16,0.847773841010391,0.0134607759272769,0.019796080060183
"BSI",8,17,0.846301282189391,0.0135035746874947,0.0198839077791772
"BSI",9,4,0.872572674740175,0.012292828520575,0.0183442534949824
"BSI",9,5,0.872215810716311,0.0122911165051636,0.0182908024042971
"BSI",9,6,0.872361432574532,0.0122792042440742,0.0182627031281631
"BSI",9,7,0.8665473209251,0.0124960528308444,0.0186422359230601
"BSI",9,8,0.869106511747466,0.0124414092608337,0.0184697024502663
"BSI",9,9,0.865935814332169,0.0125716025018351,0.0186815147057323
"BSI",9,10,0.863672954085232,0.0127025888737855,0.0188266592318928
"BSI",9,11,0.860362349877093,0.0128264920656693,0.0190354032671783
"BSI",9,12,0.858387070678485,0.0129332696513363,0.019156629676048
"BSI",9,13,0.857390872892736,0.0129508139831225,0.0192150457001009
"BSI",9,14,0.85565329139129,0.0130001721494615,0.019321021300839
"BSI",9,15,0.854702730110974,0.0130516165680972,0.0193762477899844
"BSI",9,16,0.852484266295773,0.013126829841493,0.0195113983624219
"BSI",9,17,0.851236775611786,0.0131881021265962,0.0195873129984236
"BSI",10,4,0.877668639458749,0.0118796721734937,0.017983969911133
"BSI",10,5,0.877655541391495,0.0119305516366415,0.0179110369106955
"BSI",10,6,0.875582998955714,0.0119930837922097,0.0180487655094395
"BSI",10,7,0.875657265691404,0.0119866559691826,0.018036175630786
"BSI",10,8,0.874739155391306,0.0120600410195949,0.0181009796961686
"BSI",10,9,0.872821111609708,0.0121951902592084,0.0182285295779864
"BSI",10,10,0.8703072932314,0.0123123382692072,0.0183927750464658
"BSI",10,11,0.867443299305501,0.0124251774317282,0.0185792836375061
"BSI",10,12,0.864315568949705,0.0125339575295702,0.0187794757155746
"BSI",10,13,0.86261940643752,0.0126153437712669,0.0188839974865793
"BSI",10,14,0.860212913998382,0.0127111295400347,0.0190343383978843
"BSI",10,15,0.858558443449312,0.0127920458892249,0.0191378760598341
"BSI",10,16,0.857259315749232,0.0129047293632144,0.0192188290688792
"BSI",10,17,0.856429124044965,0.0129455617542284,0.0192702782798948
"BSI",11,4,0.87771550254838,0.01189543435825,0.0179729492613704
"BSI",11,5,0.881681415912327,0.0118246740026289,0.0176348977160436
"BSI",11,6,0.880368471424071,0.0118326421445699,0.0177169852075478
"BSI",11,7,0.879348501221523,0.0118840223069596,0.0177837566672544
"BSI",11,8,0.877377685227695,0.011969891432389,0.0179187559724158
"BSI",11,9,0.874396248977437,0.0121384206721786,0.018118845405095
"BSI",11,10,0.871334758914247,0.0122464728065721,0.0183246608326359
"BSI",11,11,0.87067974425879,0.012317589694838,0.0183641075778374
"BSI",11,12,0.868042621465587,0.0124137489513496,0.0185363902881866
"BSI",11,13,0.866153177144485,0.0124908186919532,0.0186583762380527
"BSI",11,14,0.863848181621483,0.0125847556993121,0.018805129724935
"BSI",11,15,0.862711096434043,0.0126207610938538,0.0188769666397561
"BSI",11,16,0.861276563813538,0.0127179348644144,0.0189676170394014
"BSI",11,17,0.860525605358078,0.0127659658872765,0.0190160363016489
"BSI",12,4,0.885508618820731,0.0115414264004619,0.017387477816869
"BSI",12,5,0.883741433840915,0.0116226908005816,0.017481489063297
"BSI",12,6,0.883883876724242,0.0116203055542411,0.0174690313120489
"BSI",12,7,0.8815537179298,0.0117393044471034,0.017625999080764
"BSI",12,8,0.879720626377546,0.0118282227149107,0.0177569217344856
"BSI",12,9,0.878266212220359,0.0119210789244947,0.0178550793379122
"BSI",12,10,0.87501823083606,0.0120751223289709,0.0180771779525523
"BSI",12,11,0.872763946126824,0.012185404332547,0.0182258444950414
"BSI",12,12,0.870408354621031,0.0122875494739768,0.0183811390115577
"BSI",12,13,0.867850100569049,0.012395259406263,0.0185478948089468
"BSI",12,14,0.867259993782661,0.0124331767761727,0.0185856825776899
"BSI",12,15,0.865062037936109,0.0125304172943316,0.0187269494994281
"BSI",12,16,0.864341785085763,0.0125696657240662,0.0187734449515243
"BSI",12,17,0.863623080790842,0.0126372725473494,0.0188192936104193
"BSI",13,4,0.88856524353007,0.0113165188918051,0.0171660339885575
"BSI",13,5,0.890059003132533,0.0113260222644023,0.0170224625908868
"BSI",13,6,0.887686734404154,0.0114675783348871,0.01719062555257
"BSI",13,7,0.884958652710173,0.0115722044932464,0.0173886659260763
"BSI",13,8,0.881530873496489,0.0117330726667627,0.0176302703564459
"BSI",13,9,0.880104297806493,0.0118185678824062,0.0177288385650826
"BSI",13,10,0.876906203742989,0.0119408702733419,0.017948851359043
"BSI",13,11,0.874571142752488,0.0120566637611516,0.0181046034440739
"BSI",13,12,0.872310571295499,0.0121693365259925,0.0182538816175183
"BSI",13,13,0.870297233004459,0.0122518010471805,0.0183858811472625
"BSI",13,14,0.869003634122247,0.0123316584578552,0.0184707926963583
"BSI",13,15,0.866503464105411,0.0124553256185772,0.018633383184255
"BSI",13,16,0.865664262305897,0.0125083539062552,0.0186870021391916
"BSI",13,17,0.864438073206054,0.0126057046687405,0.0187670990407991
"BSI",14,4,0.889570805660309,0.0113076836532372,0.0170878108102493
"BSI",14,5,0.890218279285319,0.011198181392191,0.0170130702893893
"BSI",14,6,0.889835280306631,0.011331091630577,0.0170297650091302
"BSI",14,7,0.887302033072327,0.011460029719723,0.0172169010953356
"BSI",14,8,0.883310920861052,0.0116381965298112,0.0175044130079468
"BSI",14,9,0.880484495880695,0.0117768494840302,0.0176990487984944
"BSI",14,10,0.877522287428062,0.0118981717187369,0.0179045394776494
"BSI",14,11,0.8750659356148,0.0119844924901842,0.0180687640190242
"BSI",14,12,0.872627223339762,0.0121238197513793,0.0182311057380015
"BSI",14,13,0.870592547092886,0.0122051647355405,0.0183660145603281
"BSI",14,14,0.869282628340663,0.0123338684317575,0.018451813821173
"BSI",14,15,0.868185792062268,0.0124090205514794,0.0185241393052722
"BSI",14,16,0.866960264272751,0.0124741875411984,0.0186046352966984
"BSI",14,17,0.865510010639102,0.0125360157219403,0.0186992176696203
"BSI",15,4,0.891740711646492,0.0112136187796058,0.0169406008090551
"BSI",15,5,0.891990377695222,0.0111707902569725,0.0168804079309487
"BSI",15,6,0.891471019556265,0.011257626347523,0.0169175741641264
"BSI",15,7,0.88598153724645,0.0114570059300179,0.0173162572054037
"BSI",15,8,0.883165783728394,0.0115841878758318,0.0175166078160218
"BSI",15,9,0.880610164560402,0.0116902178514004,0.017693614771111
"BSI",15,10,0.878479991070067,0.0118161463683107,0.0178401579901633
"BSI",15,11,0.875330299460674,0.0119685004200699,0.0180535711440231
"BSI",15,12,0.872690466573961,0.0120886686716625,0.0182293872429465
"BSI",15,13,0.870675831408406,0.0121565188577135,0.0183609727543292
"BSI",15,14,0.870113478562626,0.0122391662068453,0.018397450654118
"BSI",15,15,0.869505959884284,0.0122830524876697,0.018438320551508
"BSI",15,16,0.86829131996373,0.0123405977606998,0.0185181638989442
"BSI",15,17,0.867592122879354,0.0123975075151608,0.0185648010704941
"built_density",2,4,0.733028503393374,0.195356790909026,0.275982371745563
"built_density",2,5,0.738235727853779,0.193579707243314,0.272835143138091
"built_density",2,6,0.742881647734803,0.191938452500628,0.270164951345011
"built_density",2,7,0.745323709227547,0.191247448082248,0.268691798083478
"built_density",2,8,0.747819307250528,0.190329831355924,0.26722888088667
"built_density",2,9,0.749513505153328,0.189777702072342,0.266229409055384
"built_density",2,10,0.75134439326588,0.189162961956352,0.265180726402744
"built_density",2,11,0.752252104079512,0.188886057539847,0.264638503095852
"built_density",2,12,0.753051514094669,0.188588526958978,0.264162973856216
"built_density",2,13,0.753540566816635,0.188348870232401,0.263866935557713
